snapped_at,price,market_cap,total_volume
2023-01-30 00:00:00 UTC,26.1777,9723380871.4300,1086841729.8600
2023-01-31 00:00:00 UTC,23.9633,8894199458.0300,1111636437.0900
2023-02-01 00:00:00 UTC,23.9614,8896873315.8200,636667495.0200
2023-02-02 00:00:00 UTC,24.9833,9295594682.0000,1017077833.8700
2023-02-03 00:00:00 UTC,24.3195,9062290851.6900,1066576080.9300
2023-02-04 00:00:00 UTC,24.6865,9209669774.7600,781139212.0600
2023-02-05 00:00:00 UTC,24.3520,9084646376.7200,350243684.4500
2023-02-06 00:00:00 UTC,23.5136,8775453234.4000,638580954.9300
2023-02-07 00:00:00 UTC,22.7170,8463616399.3300,463322357.8700
2023-02-08 00:00:00 UTC,23.9042,8928209652.2100,707393494.1700
2023-02-09 00:00:00 UTC,23.2066,8681217220.9600,581769819.4600
2023-02-10 00:00:00 UTC,20.4377,7674814944.9700,808728417.6600
2023-02-11 00:00:00 UTC,20.1238,7582538971.7200,684166038.4900
2023-02-12 00:00:00 UTC,20.8449,7825374946.8700,278031093.4500
2023-02-13 00:00:00 UTC,21.4408,8057257217.5700,544548720.7900
2023-02-14 00:00:00 UTC,20.7847,7804126001.8500,723121577.9800
2023-02-15 00:00:00 UTC,21.8452,8222948441.2600,850945955.5800
2023-02-16 00:00:00 UTC,23.8892,8975776575.3100,831022310.6800
2023-02-17 00:00:00 UTC,22.3446,8400837292.3900,956362734.3000
2023-02-18 00:00:00 UTC,23.1940,8757810457.7800,666303722.2600
2023-02-19 00:00:00 UTC,23.4513,8864240990.7100,411412105.6700
2023-02-20 00:00:00 UTC,24.8105,9416249238.4900,1082089933.5300
2023-02-21 00:00:00 UTC,26.0350,9849428455.3900,1528181094.5700
2023-02-22 00:00:00 UTC,24.9210,9410006572.0600,971104096.0200
2023-02-23 00:00:00 UTC,24.1701,9148040150.6100,1006550896.1100
2023-02-24 00:00:00 UTC,23.9244,9024298203.9000,617535605.2000
2023-02-25 00:00:00 UTC,23.0584,8723841537.7600,649161438.3800
2023-02-26 00:00:00 UTC,22.4104,8461125692.3300,582781483.1000
2023-02-27 00:00:00 UTC,23.2309,8789815699.8500,447765032.4200
2023-02-28 00:00:00 UTC,22.6936,8589782940.9100,515693154.2200
2023-03-01 00:00:00 UTC,21.9158,8278729498.5600,353854572.7500
2023-03-02 00:00:00 UTC,22.5058,8530663779.6500,368841392.1400
2023-03-03 00:00:00 UTC,21.9740,8328272221.8000,331963626.2800
2023-03-04 00:00:00 UTC,21.4068,8106249844.5300,498070582.6200
2023-03-05 00:00:00 UTC,20.9555,7946564768.2800,254558509.3700
2023-03-06 00:00:00 UTC,21.0026,8013062334.5400,269435912.7000
2023-03-07 00:00:00 UTC,20.6310,7891217439.1500,325982714.8100
2023-03-08 00:00:00 UTC,20.2727,7742957402.8000,397969144.7400
2023-03-09 00:00:00 UTC,18.4279,7066726944.3300,654065004.8300
2023-03-10 00:00:00 UTC,17.3331,6615095595.2100,817533089.0500
2023-03-11 00:00:00 UTC,18.2127,7004462520.1000,988470037.0400
2023-03-12 00:00:00 UTC,18.0685,6928931920.5500,671121164.8500
2023-03-13 00:00:00 UTC,20.3382,7755318676.3900,766795515.8300
2023-03-14 00:00:00 UTC,20.3771,7821977632.7500,1115385621.1500
2023-03-15 00:00:00 UTC,20.9799,8029661085.9400,1216812986.3900
2023-03-16 00:00:00 UTC,19.3364,7414057337.3200,891834503.6800
2023-03-17 00:00:00 UTC,19.8328,7607669118.3400,505612446.9600
2023-03-18 00:00:00 UTC,21.6446,8298944866.2700,746567229.3000
2023-03-19 00:00:00 UTC,21.3175,8167246753.1700,984171481.0700
2023-03-20 00:00:00 UTC,22.0221,8495353255.9600,671444269.1500
2023-03-21 00:00:00 UTC,22.3220,8570996250.7300,1214980639.4600
2023-03-22 00:00:00 UTC,22.7402,8718952337.6800,725964027.5900
2023-03-23 00:00:00 UTC,21.5781,8277163932.3200,914736382.9500
2023-03-24 00:00:00 UTC,22.3062,8543484776.0600,538469214.2200
2023-03-25 00:00:00 UTC,20.7738,7977960408.1100,635693408.6500
2023-03-26 00:00:00 UTC,20.5937,7901578024.3500,387073479.3700
2023-03-27 00:00:00 UTC,20.9823,8079229951.4000,326327791.3400
2023-03-28 00:00:00 UTC,19.9575,7655291926.1800,406232834.8500
2023-03-29 00:00:00 UTC,20.4993,7878765558.4800,400868517.6200
2023-03-30 00:00:00 UTC,21.1323,8122141676.4700,422168351.8300
2023-03-31 00:00:00 UTC,20.5744,7919320174.4700,532520991.0400
2023-04-01 00:00:00 UTC,21.2054,8194996259.0900,415947399.7200
2023-04-02 00:00:00 UTC,21.0835,8133720019.7900,251948585.4300
2023-04-03 00:00:00 UTC,20.5654,7929638196.3300,250939723.3300
2023-04-04 00:00:00 UTC,20.4367,7900168640.9900,529752910.7300
2023-04-05 00:00:00 UTC,20.9211,8093519489.2000,348472966.7900
2023-04-06 00:00:00 UTC,20.9824,8139780743.4300,361878192.5500
2023-04-07 00:00:00 UTC,20.6090,7980951367.9300,271953094.7900
2023-04-08 00:00:00 UTC,20.4838,7945861961.1700,208769926.0800
2023-04-09 00:00:00 UTC,20.0426,7779827678.5600,229345793.2900
2023-04-10 00:00:00 UTC,20.3043,7886462397.6600,195652671.4100
2023-04-11 00:00:00 UTC,20.8751,8111384994.3900,243051082.7700
2023-04-12 00:00:00 UTC,23.0057,9019417673.0400,1081779112.3600
2023-04-13 00:00:00 UTC,23.8305,9350156509.8700,1370531367.9300
2023-04-14 00:00:00 UTC,24.4277,9566762973.0700,666066820.0900
2023-04-15 00:00:00 UTC,24.7737,9705804479.0800,825834920.5600
2023-04-16 00:00:00 UTC,24.0761,9451805831.2300,387945854.0000
2023-04-17 00:00:00 UTC,25.2958,9920073717.1300,514890126.1800
2023-04-18 00:00:00 UTC,24.5825,9623598168.5700,910595768.7000
2023-04-19 00:00:00 UTC,24.8288,9739599132.2600,558944406.0300
2023-04-20 00:00:00 UTC,22.6692,8903451124.5700,974039298.9100
2023-04-21 00:00:00 UTC,22.1788,8697671636.5500,712597030.0500
2023-04-22 00:00:00 UTC,21.2563,8333890309.3300,527655622.1600
2023-04-23 00:00:00 UTC,21.8515,8584446324.2300,249197740.8400
2023-04-24 00:00:00 UTC,21.4993,8420199212.2700,348355516.8800
2023-04-25 00:00:00 UTC,21.3881,8399117356.5700,401676853.0600
2023-04-26 00:00:00 UTC,21.9396,8617142936.3500,409777211.6800
2023-04-27 00:00:00 UTC,21.2562,8354008434.6700,778775424.1100
2023-04-28 00:00:00 UTC,22.3379,8756193576.9700,588617917.5000
2023-04-29 00:00:00 UTC,23.3748,9208471390.3200,571324657.1700
2023-04-30 00:00:00 UTC,23.1284,9092156212.4900,419332790.7900
2023-05-01 00:00:00 UTC,22.9983,9057154980.3700,425241774.7000
2023-05-02 00:00:00 UTC,22.0075,8651811979.9300,505839771.4100
2023-05-03 00:00:00 UTC,22.2628,8773546966.1600,326717891.1500
2023-05-04 00:00:00 UTC,22.2196,8762010269.8400,493483012.2400
2023-05-05 00:00:00 UTC,21.7418,8571042186.7300,330851121.9200
2023-05-06 00:00:00 UTC,22.8186,8999007584.2200,495492869.2600
2023-05-07 00:00:00 UTC,21.9867,8661587000.9400,387964991.3400
2023-05-08 00:00:00 UTC,22.0025,8705466133.7700,341580978.5900
2023-05-09 00:00:00 UTC,20.6567,8146997991.8300,647060628.3000
2023-05-10 00:00:00 UTC,20.6570,8164794903.5600,318980320.9700
2023-05-11 00:00:00 UTC,20.9757,8287539919.5500,525984506.4700
2023-05-12 00:00:00 UTC,20.2544,8015037356.9800,428549097.3900
2023-05-13 00:00:00 UTC,20.9202,8274505085.7300,397702422.4100
2023-05-14 00:00:00 UTC,20.8996,8297710532.1100,252119905.3800
2023-05-15 00:00:00 UTC,20.9370,8280978190.9300,211874592.4400
2023-05-16 00:00:00 UTC,21.0377,8316882669.8500,339745928.0600
2023-05-17 00:00:00 UTC,20.6862,8187913902.1600,338232379.0000
2023-05-18 00:00:00 UTC,21.0582,8341868800.0500,332798485.4900
2023-05-19 00:00:00 UTC,20.3452,8061536789.1700,325479692.1700
2023-05-20 00:00:00 UTC,20.3515,8059779103.6700,159063269.0100
2023-05-21 00:00:00 UTC,20.2697,8022997471.5200,129666227.9300
2023-05-22 00:00:00 UTC,19.6308,7783712425.5100,236865558.0100
2023-05-23 00:00:00 UTC,19.5588,7749799385.6000,245317080.6500
2023-05-24 00:00:00 UTC,20.0469,7940043369.3100,293341170.1300
2023-05-25 00:00:00 UTC,19.2143,7619548993.2700,317110913.7200
2023-05-26 00:00:00 UTC,19.2561,7626215765.4100,231050352.9200
2023-05-27 00:00:00 UTC,19.3670,7676617783.5300,181186113.2100
2023-05-28 00:00:00 UTC,20.4052,8089935112.0200,209249088.6500
2023-05-29 00:00:00 UTC,20.8151,8259241871.6600,319936574.8100
2023-05-30 00:00:00 UTC,20.5737,8162528825.0800,263476675.8800
2023-05-31 00:00:00 UTC,21.2484,8420948536.2600,390015607.5700
2023-06-01 00:00:00 UTC,20.8204,8253719265.0400,264038937.4400
2023-06-02 00:00:00 UTC,20.5129,8135209555.9900,229620968.9800
2023-06-03 00:00:00 UTC,21.2571,8440560224.3100,262878676.0500
2023-06-04 00:00:00 UTC,21.1482,8395562285.7700,159566542.1700
2023-06-05 00:00:00 UTC,21.8698,8705745044.4100,372653389.2600
2023-06-06 00:00:00 UTC,20.0825,7993273614.3500,663116037.0600
2023-06-07 00:00:00 UTC,20.3993,8102758544.8500,490820421.9800
2023-06-08 00:00:00 UTC,18.6494,7429398031.7500,412771478.2600
2023-06-09 00:00:00 UTC,18.9189,7533243369.3300,295929574.2700
2023-06-10 00:00:00 UTC,17.3199,6890419608.1400,511958399.0600
2023-06-11 00:00:00 UTC,15.7123,6262620811.8800,1409006890.3400
2023-06-12 00:00:00 UTC,15.5522,6191248338.3500,495437298.9700
2023-06-13 00:00:00 UTC,15.2191,6067764743.4700,431328719.2900
2023-06-14 00:00:00 UTC,14.9961,5975770710.1900,403335227.9500
2023-06-15 00:00:00 UTC,14.5119,5789069977.2600,327310831.8300
2023-06-16 00:00:00 UTC,14.7418,5880524857.5100,371929576.7000
2023-06-17 00:00:00 UTC,15.3057,6109552126.0600,256057658.1800
2023-06-18 00:00:00 UTC,15.6264,6246219926.8300,218008809.3100
2023-06-19 00:00:00 UTC,15.4345,6170109454.9500,155673889.3700
2023-06-20 00:00:00 UTC,16.0388,6382655003.1800,150009939.3600
2023-06-21 00:00:00 UTC,16.6251,6629964493.6800,248748774.3400
2023-06-22 00:00:00 UTC,17.2632,6903161332.1700,315268431.8800
2023-06-23 00:00:00 UTC,16.6454,6663990154.5600,295506781.4400
2023-06-24 00:00:00 UTC,17.1009,6825331675.9300,328345333.9200
2023-06-25 00:00:00 UTC,16.6306,6642182122.5700,235858972.6100
2023-06-26 00:00:00 UTC,16.9601,6785842637.3400,212892011.9200
2023-06-27 00:00:00 UTC,16.2840,6497000673.6900,246629750.0700
2023-06-28 00:00:00 UTC,16.6041,6626087422.9200,232332350.0400
2023-06-29 00:00:00 UTC,15.9964,6403600623.4900,301702745.2100
2023-06-30 00:00:00 UTC,17.9984,7187331652.6700,635900925.9500
2023-07-01 00:00:00 UTC,18.9304,7567998783.5700,828667787.0000
2023-07-02 00:00:00 UTC,18.6128,7437496981.5800,280718699.5700
2023-07-03 00:00:00 UTC,19.4467,7792444090.1300,474851803.7900
2023-07-04 00:00:00 UTC,19.2052,7700930946.1500,280766166.6500
2023-07-05 00:00:00 UTC,19.2190,7724902370.0100,303069428.5600
2023-07-06 00:00:00 UTC,18.9722,7619692719.6800,234904855.4200
2023-07-07 00:00:00 UTC,19.9190,8013479115.4600,849101386.5500
2023-07-08 00:00:00 UTC,21.4388,8609626131.8900,827536919.6300
2023-07-09 00:00:00 UTC,21.8967,8804631486.2800,596483861.2000
2023-07-10 00:00:00 UTC,21.3514,8595004420.8700,364524219.7900
2023-07-11 00:00:00 UTC,21.3026,8559664093.1000,508301719.1400
2023-07-12 00:00:00 UTC,22.0682,8875741131.4700,431275744.9400
2023-07-13 00:00:00 UTC,21.9976,8862665910.4300,553660968.1100
2023-07-14 00:00:00 UTC,25.9904,10410892785.9700,1191586017.5300
2023-07-15 00:00:00 UTC,26.7084,10743046575.0800,2112669368.8300
2023-07-16 00:00:00 UTC,27.3514,11015911503.0700,1182553641.3100
2023-07-17 00:00:00 UTC,27.3651,11002094754.6100,747993415.8700
2023-07-18 00:00:00 UTC,26.8618,10816613437.0400,1008258072.2000
2023-07-19 00:00:00 UTC,25.5262,10269805534.1500,690701365.2400
2023-07-20 00:00:00 UTC,26.3533,10633423774.8400,591575595.4500
2023-07-21 00:00:00 UTC,25.3351,10227156125.3000,586428471.6200
2023-07-22 00:00:00 UTC,25.5895,10346698670.5100,426785949.9300
2023-07-23 00:00:00 UTC,24.4568,9872947825.2400,325886121.2200
2023-07-24 00:00:00 UTC,24.7737,10018814299.1600,345569811.4400
2023-07-25 00:00:00 UTC,23.4226,9455689036.3500,517091585.3700
2023-07-26 00:00:00 UTC,23.2677,9395875459.4900,362056307.6300
2023-07-27 00:00:00 UTC,25.1520,10171319431.2800,682755887.4400
2023-07-28 00:00:00 UTC,25.0935,10151894149.3100,493788462.5500
2023-07-29 00:00:00 UTC,24.8258,10051629238.6100,354454914.9600
2023-07-30 00:00:00 UTC,25.1650,10178962394.3800,266002736.5500
2023-07-31 00:00:00 UTC,24.2668,9816173591.4300,354202895.0000
2023-08-01 00:00:00 UTC,23.7567,9604285334.6400,401006374.0000
2023-08-02 00:00:00 UTC,23.9255,9663629338.7500,433930052.9400
2023-08-03 00:00:00 UTC,23.1348,9376125922.1000,426945357.6900
2023-08-04 00:00:00 UTC,22.6545,9178003135.3700,375514604.6300
2023-08-05 00:00:00 UTC,22.8099,9237548520.0600,387384158.1800
2023-08-06 00:00:00 UTC,22.6251,9155491618.9300,256370671.0600
2023-08-07 00:00:00 UTC,23.1603,9384285772.4400,338171013.5100
2023-08-08 00:00:00 UTC,23.0520,9344630841.9100,386012925.7600
2023-08-09 00:00:00 UTC,24.2038,9819635413.2700,561549883.4100
2023-08-10 00:00:00 UTC,24.3846,9894698836.0900,458039680.4900
2023-08-11 00:00:00 UTC,24.6189,9982518848.6000,352124557.4500
2023-08-12 00:00:00 UTC,24.5798,9969763672.6900,337807060.8400
2023-08-13 00:00:00 UTC,24.8918,10095650763.6500,277306903.1200
2023-08-14 00:00:00 UTC,24.2233,9839554742.6900,278182091.4400
2023-08-15 00:00:00 UTC,25.1477,10211324982.8400,388025853.4500
2023-08-16 00:00:00 UTC,23.8756,9697572470.8200,452521516.4700
2023-08-17 00:00:00 UTC,22.8464,9300306072.0500,495294920.8200
2023-08-18 00:00:00 UTC,21.6470,8833375790.3800,656412528.1800
2023-08-19 00:00:00 UTC,21.3302,8681695608.5800,412220153.6900
2023-08-20 00:00:00 UTC,21.8783,8915137095.3600,254181454.3500
2023-08-21 00:00:00 UTC,21.7475,8865949897.0800,199999876.1500
2023-08-22 00:00:00 UTC,21.2021,8654520275.4100,350405754.2900
2023-08-23 00:00:00 UTC,20.5539,8370856986.3900,424951194.9100
2023-08-24 00:00:00 UTC,21.6726,8838275066.4800,427963737.7300
2023-08-25 00:00:00 UTC,21.0262,8571674305.0800,333451385.7300
2023-08-26 00:00:00 UTC,20.3928,8310249527.2600,282555497.3700
2023-08-27 00:00:00 UTC,20.2738,8261560411.3200,152284092.6200
2023-08-28 00:00:00 UTC,20.7812,8479951511.8800,188402423.4500
2023-08-29 00:00:00 UTC,20.5625,8388087449.8500,220500272.4100
2023-08-30 00:00:00 UTC,21.7569,8863938813.8400,532103194.0200
2023-08-31 00:00:00 UTC,20.8409,8515043630.6400,325877638.4500
2023-09-01 00:00:00 UTC,19.7312,8053897659.7900,400346096.9100
2023-09-02 00:00:00 UTC,19.3394,7901833889.2500,315356701.0800
2023-09-03 00:00:00 UTC,19.4685,7955183284.3900,211960136.3600
2023-09-04 00:00:00 UTC,19.5764,8013423697.4000,180893228.8800
2023-09-05 00:00:00 UTC,19.4919,7962785355.8800,252214726.6900
2023-09-06 00:00:00 UTC,20.2705,8282664538.7300,411485050.0600
2023-09-07 00:00:00 UTC,19.6250,8025176936.5100,337212061.3500
2023-09-08 00:00:00 UTC,19.8879,8138224259.1800,268560276.5600
2023-09-09 00:00:00 UTC,19.5960,8024651915.7100,241627736.9400
2023-09-10 00:00:00 UTC,19.4405,7988672928.1600,113878317.5400
2023-09-11 00:00:00 UTC,18.2416,7496074227.3200,555163596.9200
2023-09-12 00:00:00 UTC,17.7051,7268358215.0400,400434707.3800
2023-09-13 00:00:00 UTC,17.9444,7368626584.2700,389593246.3200
2023-09-14 00:00:00 UTC,18.4036,7551673475.2800,390062108.0200
2023-09-15 00:00:00 UTC,18.8299,7743475445.8200,369004294.7900
2023-09-16 00:00:00 UTC,19.1731,7883263120.7000,220573537.5000
2023-09-17 00:00:00 UTC,19.1269,7864717942.8900,148168222.6000
2023-09-18 00:00:00 UTC,18.8031,7720289269.9600,124252102.7200
2023-09-19 00:00:00 UTC,19.6401,8081231238.2200,352014217.1200
2023-09-20 00:00:00 UTC,20.0421,8242770208.2100,290189000.3400
2023-09-21 00:00:00 UTC,20.2872,8357683264.6800,262866309.9000
2023-09-22 00:00:00 UTC,19.4701,8032276838.1300,292386180.0400
2023-09-23 00:00:00 UTC,19.4377,8027260379.1100,202514150.6700
2023-09-24 00:00:00 UTC,19.4712,8029339259.5500,118397178.5000
2023-09-25 00:00:00 UTC,19.3518,7984839330.1800,127718771.4200
2023-09-26 00:00:00 UTC,19.3949,8001387575.2200,185810718.5800
2023-09-27 00:00:00 UTC,19.0171,7853875935.4000,206867879.9200
2023-09-28 00:00:00 UTC,19.1279,7889113032.3400,240306166.0700
2023-09-29 00:00:00 UTC,19.9462,8237778276.8300,292672977.9800
2023-09-30 00:00:00 UTC,20.2942,8380719360.2700,261043004.3500
2023-10-01 00:00:00 UTC,21.3871,8834603606.7200,378177852.7000
2023-10-02 00:00:00 UTC,23.8815,9910925871.8800,718136084.2400
2023-10-03 00:00:00 UTC,23.4099,9664238003.2600,761548241.0700
2023-10-04 00:00:00 UTC,23.5466,9737914093.2700,741310161.2100
2023-10-05 00:00:00 UTC,23.1428,9569979650.5300,493664590.5000
2023-10-06 00:00:00 UTC,22.7199,9392479523.6700,397587747.1400
2023-10-07 00:00:00 UTC,23.4316,9685255629.7500,496792045.7000
2023-10-08 00:00:00 UTC,23.2938,9647364228.4200,318412075.8800
2023-10-09 00:00:00 UTC,23.2492,9627275562.3700,235111764.8900
2023-10-10 00:00:00 UTC,22.1114,9168609907.0600,400926255.7200
2023-10-11 00:00:00 UTC,22.1071,9168430059.5900,273654373.8500
2023-10-12 00:00:00 UTC,21.9610,9129830090.4800,316248781.1700
2023-10-13 00:00:00 UTC,21.2654,8859183055.6300,314816782.1900
2023-10-14 00:00:00 UTC,21.8265,9083240237.4300,310146737.3900
2023-10-15 00:00:00 UTC,22.0046,9161744653.1800,202215869.9900
2023-10-16 00:00:00 UTC,21.9162,9125622303.7900,204660747.3500
2023-10-17 00:00:00 UTC,23.9814,10055584865.0800,806897436.5500
2023-10-18 00:00:00 UTC,23.9711,9983521264.6400,581667581.4000
2023-10-19 00:00:00 UTC,23.4341,9758507265.8200,429121366.3100
2023-10-20 00:00:00 UTC,24.9427,10349453104.8100,770082609.2500
2023-10-21 00:00:00 UTC,27.0346,11290615048.6800,1036997952.8800
2023-10-22 00:00:00 UTC,29.3556,12239407592.0300,1290662076.6600
2023-10-23 00:00:00 UTC,29.0214,12075671557.6000,768780749.3100
2023-10-24 00:00:00 UTC,31.7366,13367364108.9100,1754698377.2400
2023-10-25 00:00:00 UTC,30.1340,12604514716.6900,1555849834.6300
2023-10-26 00:00:00 UTC,32.4053,13543276725.7800,1583606743.0800
2023-10-27 00:00:00 UTC,32.7143,13696100439.0300,1151811976.6800
2023-10-28 00:00:00 UTC,31.7654,13322929646.1100,991685345.9100
2023-10-29 00:00:00 UTC,31.6468,13270979228.9300,452735014.9400
2023-10-30 00:00:00 UTC,32.8160,13747282667.7800,597456716.0700
2023-10-31 00:00:00 UTC,34.9570,14656591733.2200,1159874552.3900
2023-11-01 00:00:00 UTC,38.4816,16146331429.0000,1785301823.9200
2023-11-02 00:00:00 UTC,41.4142,17362282922.6700,3959223018.9000
2023-11-03 00:00:00 UTC,40.1460,16915834782.7700,2642794307.6500
2023-11-04 00:00:00 UTC,39.5176,16590657428.3000,1711810105.7700
2023-11-05 00:00:00 UTC,42.2472,17774131285.1100,1481652151.3700
2023-11-06 00:00:00 UTC,41.2430,17327989797.5200,875312405.7100
2023-11-07 00:00:00 UTC,42.0935,17633401515.6200,1060320191.9600
2023-11-08 00:00:00 UTC,43.1099,18118371837.2500,1827584301.6700
2023-11-09 00:00:00 UTC,43.2493,18224254869.0700,1063279033.4200
2023-11-10 00:00:00 UTC,45.3581,19039251761.5500,2968223146.2300
2023-11-11 00:00:00 UTC,56.6728,23890974567.1800,3690042341.7600
2023-11-12 00:00:00 UTC,56.4697,23802514066.2600,4048826273.4700
2023-11-13 00:00:00 UTC,55.9630,23626834466.2700,2834634629.0900
2023-11-14 00:00:00 UTC,52.2102,22071829319.8600,2938768160.6200
2023-11-15 00:00:00 UTC,56.8472,24025150540.4600,3136578714.7500
2023-11-16 00:00:00 UTC,65.4212,27523565135.2900,3841779027.4700
2023-11-17 00:00:00 UTC,57.8594,24454321066.8500,3893498754.7000
2023-11-18 00:00:00 UTC,58.0875,24667662889.7100,3253569217.7100
2023-11-19 00:00:00 UTC,58.4379,24711969043.5600,2007825165.7900
2023-11-20 00:00:00 UTC,61.4682,26038968868.9100,2011969090.8900
2023-11-21 00:00:00 UTC,56.3876,23837278052.1500,2046131779.8000
2023-11-22 00:00:00 UTC,52.0385,22095435188.7900,2457528360.2200
2023-11-23 00:00:00 UTC,57.6399,24392491443.2100,2055159909.0500
2023-11-24 00:00:00 UTC,56.6257,23970546237.5200,1373270432.8600
2023-11-25 00:00:00 UTC,56.8731,24061449315.6200,1165085857.1800
2023-11-26 00:00:00 UTC,58.8132,24902981174.6900,1170624892.2900
2023-11-27 00:00:00 UTC,57.6556,24415212865.3400,905466988.4500
2023-11-28 00:00:00 UTC,55.1223,23317839078.3400,1272604084.6100
2023-11-29 00:00:00 UTC,58.2165,24600212078.5400,1455818631.3600
2023-11-30 00:00:00 UTC,59.1324,25088888782.5400,2011099344.8000
2023-12-01 00:00:00 UTC,59.1800,25108803752.0900,1302914768.2300
2023-12-02 00:00:00 UTC,59.8236,25352598328.4300,1458566131.3200
2023-12-03 00:00:00 UTC,63.5419,26881444684.9300,1384599876.7000
2023-12-04 00:00:00 UTC,63.0170,26766190167.2500,1376347106.6800
2023-12-05 00:00:00 UTC,61.5513,26112261419.9800,2239941715.4200
2023-12-06 00:00:00 UTC,60.9026,25906943014.6300,1689507437.5700
2023-12-07 00:00:00 UTC,62.2320,26519800255.0800,3018024425.3800
2023-12-08 00:00:00 UTC,67.6939,28837571556.7500,3087225477.7600
2023-12-09 00:00:00 UTC,74.8422,31939635291.8700,3651681520.0800
2023-12-10 00:00:00 UTC,72.4222,30868914479.5500,2990090048.5200
2023-12-11 00:00:00 UTC,74.4236,31639909291.5700,1933934506.7800
2023-12-12 00:00:00 UTC,70.2024,29912836736.9200,3839992454.6800
2023-12-13 00:00:00 UTC,68.5292,29261837474.9600,2426662308.1900
2023-12-14 00:00:00 UTC,70.7384,30236312485.3500,2532486875.0500
2023-12-15 00:00:00 UTC,75.6559,32382885128.1500,2496513420.5200
2023-12-16 00:00:00 UTC,72.6181,31160870071.5100,2696772682.7400
2023-12-17 00:00:00 UTC,73.3896,31406371759.6500,1841818464.1900
2023-12-18 00:00:00 UTC,71.0930,30373366926.6600,1557234022.8800
2023-12-19 00:00:00 UTC,74.3409,31797760802.7800,2363667921.6400
2023-12-20 00:00:00 UTC,72.6114,31049007031.4800,1948577967.4300
2023-12-21 00:00:00 UTC,82.0985,35036559621.0500,3820149653.4000
2023-12-22 00:00:00 UTC,93.9381,40139662988.8300,4904778953.5600
2023-12-23 00:00:00 UTC,98.0780,41936984906.3100,5239342313.7900
2023-12-24 00:00:00 UTC,107.6398,46067150224.3700,3932338834.6800
2023-12-25 00:00:00 UTC,112.4484,48130186348.9400,6224138352.7300
2023-12-26 00:00:00 UTC,121.4466,51905964256.0300,5738514622.2600
2023-12-27 00:00:00 UTC,112.3255,47816051843.2800,4346114224.0400
2023-12-28 00:00:00 UTC,106.9771,45769688224.7700,4238903992.1900
2023-12-29 00:00:00 UTC,102.2538,43945886274.3600,4586529583.4000
2023-12-30 00:00:00 UTC,106.2526,45547782244.2700,4343029162.3000
2023-12-31 00:00:00 UTC,101.9888,43785435164.6600,1833433846.9300
2024-01-01 00:00:00 UTC,101.3332,43557642382.9100,1774875786.5100
2024-01-02 00:00:00 UTC,109.4441,47006338489.2800,2214023277.9400
2024-01-03 00:00:00 UTC,106.6632,45770111069.1800,3809986338.1800
2024-01-04 00:00:00 UTC,98.6186,42416625922.3200,5263410468.5800
2024-01-05 00:00:00 UTC,104.8408,45108341841.7500,3262980619.2100
2024-01-06 00:00:00 UTC,99.7953,43005412146.8700,2955669961.8300
2024-01-07 00:00:00 UTC,93.6760,40341046148.6700,2220640084.5700
2024-01-08 00:00:00 UTC,88.9245,38353496896.0100,2189403802.3900
2024-01-09 00:00:00 UTC,97.6587,42169330331.7700,3950758921.4700
2024-01-10 00:00:00 UTC,98.7515,42627288796.4000,3871179261.0500
2024-01-11 00:00:00 UTC,102.4135,44241372072.8400,3865165740.0200
2024-01-12 00:00:00 UTC,99.9859,43224396745.5400,4022331019.5600
2024-01-13 00:00:00 UTC,91.4997,39503238769.7100,2734892250.2700
2024-01-14 00:00:00 UTC,95.6333,41338579660.9400,1873558891.8800
2024-01-15 00:00:00 UTC,94.1186,40910904033.3100,2580600236.4100
2024-01-16 00:00:00 UTC,94.3967,40853886226.5400,1779198447.0500
2024-01-17 00:00:00 UTC,97.5568,42218185004.5400,1816203365.4900
2024-01-18 00:00:00 UTC,101.5013,43918459381.6900,3218955061.4800
2024-01-19 00:00:00 UTC,94.2801,40824171089.7000,2756021291.3200
2024-01-20 00:00:00 UTC,93.3252,40338377669.2700,2760699292.4300
2024-01-21 00:00:00 UTC,92.5898,40089978741.0100,1256377866.2700
2024-01-22 00:00:00 UTC,91.1624,39512481021.4300,908792093.0500
2024-01-23 00:00:00 UTC,83.4362,36111047577.4600,2814098815.4500
2024-01-24 00:00:00 UTC,84.0977,36311461849.3100,2987147103.2000
2024-01-25 00:00:00 UTC,88.9740,38534021790.1400,2385029340.1500
2024-01-26 00:00:00 UTC,86.9834,37657090256.5000,1905313727.4400
2024-01-27 00:00:00 UTC,92.3648,39963699730.9800,2146548098.7300
2024-01-28 00:00:00 UTC,94.0742,40773572380.1500,1252486460.2400
2024-01-29 00:00:00 UTC,95.9666,41598860413.2900,2522516027.4500
2024-01-30 00:00:00 UTC,101.4200,44237194959.5500,2632528657.0900
2024-01-31 00:00:00 UTC,101.4911,44149841778.0500,3637727026.6700
2024-02-01 00:00:00 UTC,96.9318,42259374417.2800,3873450832.2100
2024-02-02 00:00:00 UTC,97.7900,42590324375.0500,3016997024.0800
2024-02-03 00:00:00 UTC,100.4655,43811141503.4500,2624103346.4800
2024-02-04 00:00:00 UTC,97.7671,42611107982.4900,1416764974.2900
2024-02-05 00:00:00 UTC,95.4721,41602993219.1000,1353636742.8800
2024-02-06 00:00:00 UTC,95.6680,41727362697.0300,1933675388.1600
2024-02-07 00:00:00 UTC,96.9200,42268993503.1000,1900368062.9600
